CustomerID,Name,Gender,Age,Country,AnnualIncome,PurchaseCount
1872,Zachary Vargas PhD,Female,64,Lesotho,46616,33
1873,Nicholas Fitzgerald,Male,41,Canada,99655,60
1874,Garrett Riley,Female,71,Sao Tome and Principe,110695,93
1875,Leslie Hernandez,Male,39,Mali,74567,77
1876,Abigail Baird,Female,22,Kenya,57099,21
1877,John Mack,Female,73,Netherlands Antilles,95831,58
1878,Joseph Mendoza,Male,50,Montserrat,120246,85
1879,Samantha Chavez,Male,75,Bangladesh,81799,69
1880,Justin Smith,Male,53,Jamaica,140714,10
1881,Tiffany Anderson,Male,64,Angola,110221,6
1882,Matthew Davis,Female,37,Niger,134879,13
1883,Eric Warner,Female,36,Syrian Arab Republic,45479,65
1884,Nicole Johnson,Female,52,Bahrain,66172,20
1885,Raymond Sawyer,Male,69,Benin,119165,57
1886,Richard Wood,Male,60,French Southern Territories,75863,46
1887,Mark Dalton,Female,34,Barbados,62043,8
1888,Steven Cook,Male,79,Croatia,102569,10
1889,Jeffery Nelson,Female,76,Switzerland,122438,73
1890,Kimberly Norton,Male,62,Bouvet Island (Bouvetoya),130107,67
1891,Angela Gilmore,Male,60,Myanmar,35408,11
1892,Amy Dougherty,Male,51,Ukraine,142275,12
1893,Stacy Rodriguez,Female,26,Saudi Arabia,77980,10
1894,Manuel Diaz,Female,43,Saint Kitts and Nevis,102956,25
1895,Justin Jones,Male,19,Egypt,36351,49
1896,Christine Zavala,Female,70,Guinea-Bissau,24131,49
1897,Brian Mendoza,Male,26,Panama,136836,89
1898,Lauren Haley,Female,26,Saudi Arabia,64825,11
1899,Patrick Perez,Female,57,Nepal,31349,62
1900,Derek Frazier,Male,34,Northern Mariana Islands,80931,36
1901,Arthur Reed,Male,18,Suriname,64254,39
1902,Mr. Bryan Mckinney,Female,42,Central African Republic,58225,53
1903,Kim Carter,Female,78,Swaziland,124383,90
1904,Rebecca Dougherty,Male,60,Tunisia,32453,78
1905,Teresa Jones,Male,57,Costa Rica,38814,56
1906,Judith Miller,Female,59,Rwanda,38263,1
1907,Donna Frye,Male,42,Ireland,97694,56
1908,Donald Terry,Female,56,Botswana,35735,4
1909,Shaun Meyer DDS,Male,52,Djibouti,35830,30
1910,Wayne Weaver,Female,20,Croatia,67893,12
1911,Gregory Wallace,Female,67,Lebanon,64673,35
1912,Dorothy Brown,Female,54,Saint Helena,147006,77
1913,Crystal Meza,Male,61,Ireland,109462,52
1914,Jennifer Cooper,Male,61,Uganda,65066,31
1915,Erin Watkins,Female,68,Afghanistan,120315,87
1916,Sarah Wallace,Male,47,Guam,23373,68
1917,Carlos Clarke,Male,55,Colombia,30335,52
1918,David Washington,Female,51,Egypt,43741,80
1919,Patricia Williams,Male,29,Aruba,30692,7
1920,Jesus Jackson,Female,36,Uruguay,67295,22
1921,Michelle Mitchell,Female,54,Equatorial Guinea,65541,93
1922,Sara Schwartz,Male,61,Gibraltar,54057,75
1923,Brittany Young,Female,76,Micronesia,86983,56
1924,Eugene Martinez,Male,76,Madagascar,39583,97
1925,Cody Hart,Male,66,Bhutan,42765,58
1926,Evan Cooper,Male,78,Iran,79287,93
1927,Joshua Martin,Female,34,Grenada,43906,64
1928,Thomas Sullivan,Female,27,Slovakia (Slovak Republic),140747,12
1929,Mr. Jimmy Flores Jr.,Male,74,Switzerland,105103,7
1930,Vanessa Rivera,Female,72,Reunion,99675,55
1931,Kara Roberts,Female,66,Angola,66525,62
1932,Veronica Berry,Female,64,United States of America,58230,90
1933,Keith Meadows,Male,29,Chad,137904,73
1934,Michael Dennis,Male,79,Guyana,39520,98
1935,Brenda Pierce,Male,33,United States of America,105238,77
1936,James Randall,Non-Binary,41,Zimbabwe,71934,55
1937,Brandon Brown,Female,36,Fiji,45566,36
1938,Lauren Walker,Male,25,Sao Tome and Principe,93193,89
1939,Diana Johnson,Female,48,Gabon,123224,24
1940,Jill Powers,Male,38,Lithuania,50134,44
1941,Jorge Lee,Male,34,Cameroon,30345,17
1942,Larry Harding,Female,40,Estonia,141012,2
1943,Heather Hernandez,Female,54,British Virgin Islands,141015,13
1944,Jaclyn Watson,Non-Binary,71,New Zealand,61185,31
1945,Gregory Madden,Female,33,Bhutan,135464,93
1946,Anita Luna,Male,23,Japan,112949,28
1947,Willie Lara,Non-Binary,25,Ghana,90744,60
1948,Robert Waller,Male,42,Pakistan,53455,27
1949,Steven Taylor,Female,35,Antigua and Barbuda,135217,15
1950,Angelica Clark,Female,42,Tunisia,48018,95
1951,Sean Hatfield,Male,29,Congo,74219,79
1952,Tyler Avila,Female,32,Qatar,65991,33
1953,Jason Rocha,Female,76,French Guiana,93616,20
1954,Justin Page,Female,43,Falkland Islands (Malvinas),107438,42
1955,Breanna Lopez,Female,58,Antarctica (the territory South of 60 deg S),136841,12
1956,Julian Williams,Male,62,Solomon Islands,29486,73
1957,Sandra Torres,Male,43,Mongolia,58862,23
1958,Julie Johnson,Female,64,Israel,141662,72
1959,Dennis Blanchard,Female,49,Iran,78870,96
1960,Kaitlyn Valdez,Female,27,Tanzania,106694,14
1961,Jennifer Vasquez,Male,33,Bahrain,125996,91
1962,Danielle Wilson,Male,24,Latvia,63856,25
1963,Zachary Jones,Male,34,Saudi Arabia,121407,77
1964,Lauren Cunningham,Male,40,Saint Vincent and the Grenadines,120744,85
1965,Lori Alvarez,Female,43,Liberia,106055,31
1966,Barbara Hunt,Female,38,Ukraine,51379,54
1967,Sarah Martin,Female,39,United States Minor Outlying Islands,84729,5
1968,Francisco Johns,Female,75,Venezuela,48378,13
1969,Christopher Nelson,Male,24,San Marino,125428,28
1970,Thomas Kelly,Male,31,Bahrain,74353,43
1971,Joseph Mayer,Male,32,Sierra Leone,69996,89
1972,Pamela White,Female,70,Malaysia,34031,99
1973,Paul Stephens,Female,24,Brunei Darussalam,100072,47
1974,Samantha Cohen,Male,26,Reunion,85982,71
1975,Michael Barker,Female,68,Eritrea,56683,38
1976,Kevin Morrow,Male,65,Nauru,134091,96
1977,Joseph Watson,Female,25,Martinique,137797,67
1978,Mr. Thomas Garcia,Female,67,Montenegro,37618,62
1979,Daniel Lopez,Male,76,Sao Tome and Principe,26587,39
1980,Lisa Guerra,Male,40,Mauritius,82790,37
1981,Kim Arnold,Male,46,Niue,51480,86
1982,Ashley Stevens,Male,35,Armenia,118530,8
1983,Robert Mclean,Female,48,Mauritius,40527,81
1984,Eric Cox,Female,47,Mauritania,43569,52
1985,Stacy Harper,Male,69,Zimbabwe,31151,91
1986,Gloria Mckinney,Female,56,United States of America,91094,33
1987,Robert Walker,Male,52,Saint Lucia,79174,81
1988,Brenda Perez,Male,35,Afghanistan,64739,42
1989,Carlos Miller,Male,76,Tonga,52954,76
1990,Rachel Jones,Female,59,Iran,132984,27
1991,Nicole Williams,Male,56,Kyrgyz Republic,132863,8
1992,Ricky Palmer,Female,34,Syrian Arab Republic,129373,23
1993,Bryan King,Male,31,Mexico,55303,64
1994,Michael Webster,Female,48,Cameroon,54700,93
1995,Tamara Harris,Female,41,Bhutan,113036,20
1996,Cathy Bell,Male,52,Faroe Islands,143728,16
1997,Ryan Mcmahon,Female,61,Belgium,87568,17
1998,Hannah Martin,Female,77,Kenya,86788,80
1999,Monica Allen,Male,62,Faroe Islands,91045,19
2000,Annette Lane,Male,51,Isle of Man,57842,8
2001,Daniel Lee,Male,20,Malaysia,33900,38
2002,Steven Medina,Female,54,Thailand,147992,38
2003,Annette Lewis,Male,60,Bosnia and Herzegovina,100059,53
2004,Michelle Richardson,Male,57,Solomon Islands,21881,93
2005,Jessica Rosario,Male,43,Czech Republic,53037,90
2006,Henry Gray,Female,72,Taiwan,21630,31
2007,Darren Rodriguez,Female,40,Greece,40789,44
2008,Mrs. Ashley Taylor,Female,61,Niger,146083,60
2009,Michele Hawkins,Female,56,Colombia,108059,76
2010,Garrett Wilson,Male,32,Uruguay,103494,17
2011,Kyle Collins,Female,73,India,66151,79
2012,Jill Spencer,Non-Binary,66,Nigeria,68920,73
2013,Scott Lopez,Female,21,Honduras,129388,39
2014,Ryan Alvarez,Female,46,Yemen,87231,42
2015,Cassie Lutz,Female,39,Estonia,137946,48
2016,Brian Kim DDS,Male,42,Mauritius,100357,12
2017,Charles Morales,Male,30,Jamaica,23262,96
2018,Ashley Schaefer,Male,35,New Zealand,86981,89
2019,Amy Hester,Male,50,Panama,140951,18
2020,Kurt Ewing,Female,33,Martinique,143099,79
2021,Ryan Hardy,Male,62,Nicaragua,101972,96
2022,Micheal Perkins,Female,59,Sri Lanka,95485,6
2023,Richard Schneider,Male,61,United States Virgin Islands,74722,43
2024,John Morrison,Female,79,Egypt,109499,35
2025,John Ramirez,Female,19,Qatar,70818,98
2026,Ashley King,Female,72,Morocco,49932,54
2027,Mark Taylor Jr.,Female,52,Indonesia,26901,62
2028,Barry Gregory,Non-Binary,59,Qatar,137473,69
2029,Janet Shelton,Female,51,Nicaragua,119023,82
2030,Marco Davis,Male,47,Mayotte,28597,16
2031,Paul Saunders,Male,76,Kazakhstan,149631,8
2032,Christina Bates,Male,72,Georgia,83909,89
2033,Dennis Cooper PhD,Female,30,Venezuela,92391,96
2034,Tiffany Johnson,Female,30,Macedonia,104214,90
2035,Thomas Reyes,Female,35,Hong Kong,28263,86
2036,James Stevens,Male,49,Mongolia,83293,31
2037,Justin Dalton,Female,49,Georgia,132824,10
2038,Michael Henry,Male,52,Portugal,144933,56
2039,Mike Freeman,Male,76,Uganda,45805,76
2040,Michael Keller,Female,56,Tonga,111679,92
2041,Laura Alvarez,Female,63,Bermuda,31874,70
2042,Katie Myers,Female,69,Greece,113065,20
2043,Wesley Jensen MD,Male,46,Guam,106402,5
2044,Erica Johnson,Female,79,Myanmar,34079,23
2045,Russell Bailey,Female,66,Eritrea,69850,9
2046,Alyssa Vance,Female,46,Germany,92779,58
2047,Brent Reed,Male,79,Spain,115408,59
2048,Gregory Stanley,Female,70,Palestinian Territory,29018,93
2049,Matthew Watkins,Male,61,Australia,140606,80
2050,Ana Torres,Female,74,Bouvet Island (Bouvetoya),69500,54
2051,Alejandro Nguyen,Male,33,British Virgin Islands,140062,46
2052,Scott Bradley,Female,73,New Zealand,32100,22
2053,Deborah Dominguez,Non-Binary,61,Burkina Faso,77021,64
2054,Victoria Gray,Male,64,Saint Helena,134995,8
2055,Kenneth Stokes,Non-Binary,74,Nepal,39800,20
2056,Michael Rogers,Male,27,Philippines,148126,51
2057,Pamela Morgan,Male,47,Cocos (Keeling) Islands,83400,78
2058,Heidi Graham,Female,42,Azerbaijan,112446,39
2059,Ryan Cobb PhD,Male,56,Tanzania,49437,37
2060,Donna Williams,Female,37,Poland,123124,50
2061,Jennifer Perez PhD,Female,22,Slovakia (Slovak Republic),96537,34
2062,Ryan Davis,Female,18,Lesotho,66675,75
2063,Austin Solis,Male,47,Guyana,39942,33
2064,Daniel Flynn,Female,66,Egypt,40862,31
2065,Elizabeth Brock,Male,20,Qatar,31669,54
2066,Joshua Gonzalez,Male,62,Vanuatu,141219,44
2067,Mario Chavez,Female,31,Hong Kong,73772,34
2068,Catherine Smith,Female,73,Tuvalu,35916,71
2069,Shari Ray,Male,47,Puerto Rico,30878,62
2070,Victor Harmon,Non-Binary,67,Aruba,22985,23
2071,Timothy Patel,Male,21,Guernsey,117905,46
2072,Patricia Hamilton,Female,35,Brazil,93648,56
2073,Lori Boyd,Female,79,Barbados,61235,7
2074,Charles Hernandez,Male,54,Lebanon,38931,89
2075,Elizabeth Graham,Male,42,Belgium,112876,61
2076,Ronald Brown,Female,65,Jamaica,20336,3
2077,Jason Colon,Male,18,Pitcairn Islands,62933,38
2078,Dawn Burke,Male,70,Saint Lucia,104899,84
2079,Brian Lee,Male,63,Bahamas,65536,34
2080,Ronald Marshall,Female,32,Denmark,89504,44
2081,Jessica Lucas,Female,26,Syrian Arab Republic,119214,30
2082,Christopher Taylor,Male,32,Nauru,71148,17
2083,Robert Hopkins,Male,66,Martinique,133936,59
2084,Samuel Stuart,Male,74,Sao Tome and Principe,36279,10
2085,Mr. Scott Miller,Male,41,Sierra Leone,88665,99
2086,Sharon Lester,Female,21,Micronesia,123751,84
2087,Jack Sandoval,Female,29,Sri Lanka,124433,18
2088,Tony Ramsey,Female,76,Indonesia,91386,45
2089,Brian Navarro,Female,75,Cote d'Ivoire,106124,91
2090,Kelly Calderon,Male,54,Italy,125750,59
2091,Tara King,Female,78,Germany,97485,62
2092,Cynthia Martinez,Non-Binary,54,Egypt,94055,59
2093,Erin Silva,Female,60,Isle of Man,111911,49
2094,Paul Young,Female,77,Russian Federation,118618,63
2095,Charles Thompson,Male,23,Oman,97273,87
2096,Jessica King,Female,56,Brunei Darussalam,86670,32
2097,Katherine Brooks,Male,73,Bolivia,96474,10
2098,Emily Coleman,Female,63,Malawi,74028,11
2099,Tracey Suarez,Female,41,Morocco,110022,70
2100,Heidi Baldwin,Female,28,Eritrea,133892,62
2101,Alisha Rasmussen,Female,79,Greece,111632,47
2102,Sarah Bates,Female,30,Holy See (Vatican City State),126651,34
2103,Melissa Mccormick,Male,51,Nepal,91128,17
2104,Juan Parker,Male,42,Azerbaijan,38108,54
2105,Heidi Burnett,Female,24,Hong Kong,72495,76
2106,Sean Mathews,Female,69,Libyan Arab Jamahiriya,102806,85
2107,Theodore Long,Female,21,Albania,113185,40
2108,Dawn Davis,Female,76,Australia,96533,19
2109,Cynthia Clark,Male,25,Anguilla,119025,67
2110,Sydney Welch,Female,37,Nauru,76830,82
2111,Pamela Sullivan,Male,46,Palau,94640,53
2112,Sean Morrow,Female,71,Pakistan,72509,64
2113,Kaitlin Gutierrez,Male,70,Montenegro,86406,83
2114,Michelle Mcdowell,Female,68,Gabon,114220,47
2115,Samantha Hale,Male,62,Sri Lanka,59519,6
2116,Heather Guzman,Female,63,Burkina Faso,69649,16
2117,Nancy Chavez,Female,27,French Southern Territories,54524,72
2118,Anthony May,Female,60,Malta,116493,18
2119,Rachel Taylor,Female,51,Morocco,53885,52
2120,Mark Edwards,Female,74,El Salvador,64369,48
2121,Christopher Black,Male,43,Christmas Island,121132,43
2122,Sandra Hines,Female,58,Australia,115402,39
2123,Melissa Sparks,Male,66,French Polynesia,50676,49
2124,John Moss,Female,75,Uruguay,84093,12
2125,Michael Serrano,Male,20,Honduras,67764,10
2126,Christina Perry,Non-Binary,73,Honduras,70799,71
2127,Shawn Duffy,Male,23,Pitcairn Islands,99414,55
2128,Courtney Vaughan,Female,22,Tonga,125296,1
2129,Maria Sims,Female,22,Falkland Islands (Malvinas),113095,49
2130,Valerie Gonzalez,Female,71,Solomon Islands,132082,36
2131,Caroline Morales,Female,64,United Kingdom,92307,21
2132,David Davis,Male,40,Saint Vincent and the Grenadines,102062,37
2133,Travis Wilson,Male,66,Tokelau,115432,24
2134,Jessica Mora,Male,26,Micronesia,51923,55
2135,Michael Wilson,Male,52,New Zealand,137449,25
2136,Cheryl Atkins,Female,37,Jordan,121739,7
2137,Donna Snyder,Female,75,Jersey,124926,81
2138,Scott Greene,Male,66,Luxembourg,98388,93
2139,Diane Byrd MD,Male,78,Isle of Man,67574,94
2140,Charles Roberts,Male,76,Australia,63391,71
2141,Luke Solomon,Male,59,Greece,148691,97
2142,Michael Ellis,Female,52,Somalia,141757,71
2143,Casey Morris,Non-Binary,67,Jordan,73664,24
2144,Melissa Reeves,Male,35,Estonia,87384,11
2145,Nancy Scott,Female,79,Central African Republic,51027,73
2146,Anthony Cook,Female,34,American Samoa,55464,12
2147,Terry Barajas,Female,41,Svalbard & Jan Mayen Islands,54485,35
2148,Tracy George,Female,20,Somalia,148366,63
2149,Amber King,Female,49,Venezuela,39456,68
2150,Elizabeth Foster,Male,52,Georgia,94795,92
2151,Walter Hansen,Male,55,Germany,55554,57
2152,Debbie Gordon,Female,30,Jamaica,66922,13
2153,Sherry Anderson,Male,73,Tonga,33409,23
2154,Joseph Thomas,Male,78,Haiti,89327,83
2155,Andrew Anderson,Male,64,Liechtenstein,111400,39
2156,Sandy Adkins,Female,42,Saudi Arabia,56639,88
2157,Diane Mcdowell,Male,26,Kenya,120110,80
2158,Pam Baker,Female,21,Guam,83627,97
2159,Steven Stewart,Female,31,Martinique,103424,12
2160,Pamela Hernandez DVM,Female,54,Uganda,39692,34
2161,Rebecca Brown,Male,51,Antarctica (the territory South of 60 deg S),109037,71
2162,David Johnson,Female,28,Montenegro,98840,75
2163,Michael Graham,Male,58,Korea,74200,31
2164,Tammy Williams MD,Male,73,Slovenia,113063,93
2165,Karina Vasquez,Female,20,Zambia,77415,62
2166,Sharon Martinez,Female,76,Gambia,38074,13
2167,Sean White,Male,45,Seychelles,35549,31
2168,Jordan Nelson,Male,46,Ghana,49963,2
2169,Laurie Silva,Male,26,Cyprus,111456,15
2170,Kelly Duncan,Female,20,Congo,116362,57
2171,Billy Tate,Female,42,Slovenia,121607,75
2172,Stacy Johnson,Female,51,Macedonia,72265,34
2173,Melanie Long,Male,29,Sri Lanka,36061,68
2174,Tiffany Hood,Female,59,Netherlands,78226,75
2175,Brad Rivas,Male,26,Antarctica (the territory South of 60 deg S),48810,29
2176,Jordan Moses,Non-Binary,32,Jamaica,80006,66
2177,Abigail Booker,Female,57,Bulgaria,142538,16
2178,Tiffany Nguyen,Female,42,Ecuador,133502,39
2179,Morgan Bernard,Female,22,Togo,42800,77
2180,Christine Williams,Male,28,Slovenia,136192,37
2181,Erica Brown,Male,76,Heard Island and McDonald Islands,128959,81
2182,Trevor James,Male,51,Eritrea,145433,21
2183,Christopher Hanna,Male,41,South Georgia and the South Sandwich Islands,127228,44
2184,Ann Phelps,Female,77,Iraq,95476,19
2185,Richard Mitchell,Male,32,Turkey,89460,71
2186,Martha Martinez,Female,55,Hong Kong,77767,8
2187,Jeffrey Drake MD,Male,25,Slovenia,48054,77
2188,Bonnie Wade,Female,76,Bulgaria,95319,66
2189,Kayla Burns,Male,22,Timor-Leste,122789,41
2190,Karen Hart,Non-Binary,65,Norfolk Island,65397,75
2191,Peter Shepherd,Female,43,Colombia,33233,88
2192,Jessica Simmons,Female,35,Sierra Leone,131205,70
2193,Glenn Ford,Non-Binary,23,Italy,110020,61
2194,Michael Moore,Male,54,Guadeloupe,45068,26
2195,Mark Warren IV,Male,77,Reunion,85727,71
2196,Terry Woods,Female,65,French Guiana,110610,83
2197,Carl Leach,Male,30,Austria,90453,70
2198,Kelly Phillips,Female,45,Botswana,124135,29
2199,Billy Williams,Female,22,Indonesia,45832,66
2200,Jeffery Davis,Male,30,Niue,128464,19
2201,Laura King,Female,34,Grenada,106242,68
2202,Brad Gordon,Male,67,Netherlands Antilles,33682,58
2203,Matthew White,Male,57,Netherlands,112298,70
2204,James Miller,Non-Binary,62,Guatemala,43383,57
2205,Elizabeth Matthews,Female,49,Denmark,78160,37
2206,Michael Hanson,Male,79,Uzbekistan,113332,61
2207,Vincent Savage,Female,46,Austria,43666,92
2208,Cody Burgess,Male,68,Algeria,78817,30
2209,Shelby Rodriguez,Female,75,Puerto Rico,111198,71
2210,Abigail Wilson,Female,20,Venezuela,130695,73
2211,John Holt,Male,73,Peru,54642,25
2212,Tracy Guzman,Female,57,Jamaica,61830,97
2213,Mr. William Ward,Female,51,Central African Republic,123067,65
2214,Melissa Foster,Female,57,Togo,30234,6
2215,Calvin Smith,Male,44,Colombia,77616,18
2216,Alan Waller,Male,30,British Indian Ocean Territory (Chagos Archipelago),29221,10
2217,Christine Wong,Female,62,China,31410,92
2218,Jessica Garrett,Female,50,Canada,100055,11
2219,Cheryl Turner,Female,23,French Polynesia,81413,97
2220,John Johnson,Male,41,Cocos (Keeling) Islands,21051,65
2221,Christian Park,Male,36,Serbia,130529,77
2222,Kaitlyn Heath,Male,33,South Georgia and the South Sandwich Islands,95301,84
2223,Christina Hudson,Male,57,Korea,96918,65
2224,Amber Smith,Male,45,Japan,98116,52
2225,Michelle Petty,Male,50,Turkmenistan,142226,67
2226,Nancy Larson,Male,76,Lesotho,76563,82
2227,Donna Freeman,Male,76,Puerto Rico,117859,78
2228,Mr. Logan Gregory,Male,65,Palestinian Territory,64757,31
2229,Katherine Klein,Female,58,Lebanon,146169,91
2230,Jennifer Stewart,Male,30,Georgia,141008,17
2231,Steven Butler,Male,60,Iran,97475,55
2232,Johnny Mcmillan,Male,62,Burkina Faso,71257,93
2233,Michael Smith,Male,42,Serbia,115500,36
2234,Corey Cooper,Female,70,Germany,20307,26
2235,Daniel Stout,Male,59,New Caledonia,76889,53
2236,Lance Kirby,Male,53,Bangladesh,88895,17
2237,Bonnie Carter,Male,44,Iceland,115184,86
2238,Toni Whitaker,Male,55,Antarctica (the territory South of 60 deg S),55944,25
2239,Morgan Flynn,Male,77,Bosnia and Herzegovina,119555,2
2240,Sarah Howell,Female,24,Belgium,58134,86
2241,Paul Estrada,Female,22,Christmas Island,47323,5
2242,Curtis Obrien,Non-Binary,60,Fiji,136205,4
2243,Jason Chaney,Female,62,Russian Federation,91762,36
2244,Daniel Williams,Male,75,Bolivia,107225,6
2245,Stanley Kelly,Male,74,Bermuda,116507,21
2246,Ronald Kline,Male,68,Holy See (Vatican City State),45954,77
2247,Arthur Jordan,Male,48,United States Minor Outlying Islands,75021,89
2248,Barbara Walker,Female,40,Timor-Leste,109959,26
2249,Gerald Kelly,Male,59,Macao,115927,55
2250,Shawn Adams,Male,27,Suriname,99866,39
2251,Michael Robertson,Male,49,Zimbabwe,90427,84
2252,Michelle House,Female,60,El Salvador,24992,33
2253,Jim Skinner,Male,70,Marshall Islands,21961,14
2254,Brian Bishop,Male,47,South Georgia and the South Sandwich Islands,32497,56
2255,Theresa Colon,Male,56,Malaysia,137551,81
2256,Brian Soto,Female,48,Northern Mariana Islands,52551,21
2257,Susan Moore,Female,35,Iceland,96384,46
2258,Jeremy Hunter,Male,53,Bahamas,145374,16
2259,Annette Holland,Male,19,Albania,75755,16
2260,Chad Allison,Male,31,Senegal,33255,84
2261,Jason Mack,Female,30,United Kingdom,24567,29
2262,Robert Peterson,Male,46,Martinique,68847,92
2263,Angela Watson,Female,29,American Samoa,124817,8
2264,Heather Ortega,Female,56,Botswana,68003,88
2265,Paul Fisher,Male,19,Lebanon,40389,3
2266,Robert Gutierrez,Male,49,Myanmar,64523,89
2267,Jimmy Phelps,Female,30,Malaysia,143802,19
2268,Heidi Johnson,Female,63,Indonesia,81576,97
2269,Adam Drake,Non-Binary,44,Liberia,147342,66
2270,Angela Edwards,Male,66,Rwanda,63919,79
2271,Mrs. Amy Malone,Male,58,Lithuania,102103,86
2272,Margaret Orr,Female,34,Moldova,142443,74
2273,Mark Reeves,Male,57,Brunei Darussalam,23358,82
2274,Kelly Phillips,Male,48,Congo,108535,22
2275,Michael Spencer,Non-Binary,51,Tunisia,127894,46
2276,Patrick Blankenship,Non-Binary,77,Belgium,141485,91
2277,Douglas Rose,Male,41,China,96524,13
2278,Melody Griffin,Female,62,Montserrat,143416,33
2279,Joshua Kramer,Female,52,Nauru,125982,5
2280,Melissa Barron,Female,65,Turkmenistan,117057,90
2281,Jennifer Gonzalez,Male,23,Western Sahara,25698,77
2282,Andrew Cook,Male,36,Guinea-Bissau,86809,27
2283,Natalie Martinez,Female,47,Kenya,113079,78
2284,Diane Davis DDS,Male,24,Venezuela,75805,24
2285,Nicole Moore,Male,27,Solomon Islands,51349,67
2286,Robert Vargas,Female,58,Ukraine,96777,63
2287,Raymond Barber,Female,49,American Samoa,70248,94
